arcId,groundStation,sat,meaCtrlST,meaCtrlET,feed
3807,'╠╠╬╘-1',нюпг-145,72611,73815,1
3808,'©╕й╡-2',нюпг-112,72715,73819,0
3809,'©╕й╡-2',нюпг-112,72715,73819,1
3810,'нзбЁд╬фК-2',нюпг-120,72762,73934,0
3811,'нзбЁд╬фК-2',нюпг-120,72762,73934,1
3812,'©Б╤Шюу-1',нюпг-128,72722,73963,0
3813,'©Б╤Шюу-1',нюпг-128,72722,73963,1
3814,'гЮ╣╨-2',нюпг-162,72777,74017,0
3815,'гЮ╣╨-2',нюпг-162,72777,74017,1
3816,'ю╜хЬ-2',нюпг-144,73028,74079,0
3817,'ю╜хЬ-2',нюпг-144,73028,74079,1
3818,'ю╜хЬ-1',нюпг-128,72934,74115,0
3819,'ю╜хЬ-1',нюпг-128,72934,74115,1
3820,'ю╪жщ-2',нюпг-120,73060,74166,0
3821,'ю╪жщ-2',нюпг-120,73060,74166,1
3822,'╧Ч╤Ш╠У-2',нюпг-36,73060,74211,0
3823,'╧Ч╤Ш╠У-2',нюпг-36,73060,74211,1
3824,'╧Ч╤Ш╠У-1',нюпг-36,73062,74213,0
3825,'╧Ч╤Ш╠У-1',нюпг-36,73062,74213,1
3826,'╪яд╬к╧-2',нюпг-162,73014,74242,0
3827,'╪яд╬к╧-2',нюпг-162,73014,74242,1
3828,'╬фх╙-1',нюпг-36,73166,74268,0
3829,'╬фх╙-1',нюпг-36,73166,74268,1
3830,'ю╔цВ-2',нюпг-128,73139,74344,0
3831,'ю╔цВ-2',нюпг-128,73139,74344,1
3832,'ю╔цВ-1',нюпг-128,73141,74345,0
3833,'ю╔цВ-1',нюпг-128,73141,74345,1
3834,'╨ёдо-1',нюпг-161,73214,74416,0
3835,'╨ёдо-1',нюпг-161,73214,74416,1
3836,'гьаК-2',нюпг-63,73327,74425,0
3837,'гьаК-2',нюпг-63,73327,74425,1
3838,'гьаК-1',нюпг-63,73329,74426,0
3839,'гьаК-1',нюпг-63,73329,74426,1
3840,'додЧ-2',нюпг-120,73277,74451,0
3841,'додЧ-2',нюпг-120,73277,74451,1
3842,'иНшз-2',нюпг-120,73373,74489,0
3843,'иНшз-2',нюпг-120,73373,74489,1
3844,'╨ёдо-2',нюпг-128,73318,74524,0
3845,'╨ёдо-2',нюпг-128,73318,74524,1
3846,'пш╟╡-2',нюпг-144,73369,74571,0
3847,'пш╟╡-2',нюпг-144,73369,74571,1
3848,'©Б╤Шюу-2',нюпг-152,73347,74577,0
3849,'©Б╤Шюу-2',нюпг-152,73347,74577,1
3850,'©╕й╡-1',нюпг-135,73390,74586,0
3851,'©╕й╡-1',нюпг-135,73390,74586,1
3852,'нзбЁд╬фК-1',нюпг-152,73393,74618,0
3853,'нзбЁд╬фК-1',нюпг-152,73393,74618,1
3854,'гЮ╣╨-1',нюпг-144,73471,74643,0
3855,'гЮ╣╨-1',нюпг-144,73471,74643,1
3856,'ио╨ё-2',нюпг-144,73510,74659,0
3857,'ио╨ё-2',нюпг-144,73510,74659,1
3858,'ю╪жщ-1',нюпг-135,73821,75026,0
3859,'ю╪жщ-1',нюпг-135,73821,75026,1
3860,'жьгЛ-2',нюпг-119,73944,75046,0
3861,'жьгЛ-2',нюпг-119,73944,75046,1
3862,'жьгЛ-1',нюпг-119,73945,75048,0
3863,'жьгЛ-1',нюпг-119,73945,75048,1
3864,'м╜╢╗-1',нюпг-127,73841,75069,0
3865,'м╜╢╗-1',нюпг-127,73841,75069,1
3866,'м╜╢╗-2',нюпг-127,73843,75070,0
3867,'м╜╢╗-2',нюпг-127,73843,75070,1
3868,'╬фх╙-2',нюпг-143,73884,75085,0
3869,'╬фх╙-2',нюпг-143,73884,75085,1
3870,'додЧ-1',нюпг-119,74051,75195,0
3871,'додЧ-1',нюпг-119,74051,75195,1
3872,'Ё╓╢╨-1',нюпг-119,74123,75292,0
3873,'Ё╓╢╨-1',нюпг-119,74123,75292,1
3874,'Ё╓╢╨-2',нюпг-127,74085,75296,0
3875,'Ё╓╢╨-2',нюпг-127,74085,75296,1
3876,'иНшз-1',нюпг-35,74126,75308,0
3877,'иНшз-1',нюпг-35,74126,75308,1
3878,'пш╟╡-1',нюпг-143,74139,75344,0
3879,'пш╟╡-1',нюпг-143,74139,75344,1
3880,'╠╠╬╘-2',нюпг-143,74149,75360,0
3881,'╠╠╬╘-2',нюпг-143,74149,75360,1
3882,'╪яд╬к╧-1',нюпг-44,74206,75381,0
3883,'╪яд╬к╧-1',нюпг-44,74206,75381,1
3884,'©╕й╡-2',нюпг-118,74185,75411,0
3885,'©╕й╡-2',нюпг-118,74185,75411,1
3886,'нзбЁд╬фК-2',нюпг-118,74293,75419,0
3887,'нзбЁд╬фК-2',нюпг-118,74293,75419,1
3888,'ио╨ё-1',нюпг-143,74278,75438,0
3889,'ио╨ё-1',нюпг-143,74278,75438,1
3890,'гЮ╣╨-2',нюпг-62,74366,75452,0
3891,'гЮ╣╨-2',нюпг-62,74366,75452,1
3892,'©Б╤Шюу-1',нюпг-34,74450,75472,0
3893,'©Б╤Шюу-1',нюпг-34,74450,75472,1
3894,'╠╠╬╘-1',нюпг-160,74298,75535,0
3895,'╠╠╬╘-1',нюпг-160,74298,75535,1
3896,'╧Ч╤Ш╠У-1',нюпг-62,74585,75635,0
3897,'╧Ч╤Ш╠У-1',нюпг-62,74585,75635,1
3898,'╧Ч╤Ш╠У-2',нюпг-62,74587,75636,0
3899,'╧Ч╤Ш╠У-2',нюпг-62,74587,75636,1
3900,'ю╜хЬ-1',нюпг-126,74457,75667,0
3901,'ю╜хЬ-1',нюпг-126,74457,75667,1
3902,'ю╜хЬ-2',нюпг-126,74458,75668,0
3903,'ю╜хЬ-2',нюпг-126,74458,75668,1
3904,'╪яд╬к╧-2',нюпг-62,74618,75697,0
3905,'╪яд╬к╧-2',нюпг-62,74618,75697,1
3906,'ю╪жщ-2',нюпг-126,74526,75755,0
3907,'ю╪жщ-2',нюпг-126,74526,75755,1
3908,'ю╔цВ-2',нюпг-134,74745,75804,0
3909,'ю╔цВ-2',нюпг-134,74745,75804,1
3910,'╬фх╙-1',нюпг-142,74657,75856,0
3911,'╬фх╙-1',нюпг-142,74657,75856,1
3912,'ю╔цВ-1',нюпг-34,74740,75900,0
3913,'ю╔цВ-1',нюпг-34,74740,75900,1
3914,'╨ёдо-1',нюпг-168,74769,75927,0
3915,'╨ёдо-1',нюпг-168,74769,75927,1
3916,'додЧ-2',нюпг-118,74825,75931,0
3917,'додЧ-2',нюпг-118,74825,75931,1
3918,'гьаК-1',нюпг-34,74771,75949,0
3919,'гьаК-1',нюпг-34,74771,75949,1
3920,'гьаК-2',нюпг-34,74772,75950,0
3921,'гьаК-2',нюпг-34,74772,75950,1
3922,'╨ёдо-2',нюпг-118,74900,76016,0
3923,'╨ёдо-2',нюпг-118,74900,76016,1
3924,'иНшз-2',нюпг-126,74829,76065,0
3925,'иНшз-2',нюпг-126,74829,76065,1
3926,'пш╟╡-2',нюпг-43,75019,76072,0
3927,'пш╟╡-2',нюпг-43,75019,76072,1
3928,'©╕й╡-1',нюпг-133,74933,76131,0
3929,'©╕й╡-1',нюпг-133,74933,76131,1
3930,'гЮ╣╨-1',нюпг-142,75008,76196,0
3931,'гЮ╣╨-1',нюпг-142,75008,76196,1
3932,'©Б╤Шюу-2',нюпг-117,75060,76196,0
3933,'©Б╤Шюу-2',нюпг-117,75060,76196,1
3934,'ио╨ё-2',нюпг-142,75048,76217,0
3935,'ио╨ё-2',нюпг-142,75048,76217,1
3936,'нзбЁд╬фК-1',нюпг-125,75012,76244,0
3937,'нзбЁд╬фК-1',нюпг-125,75012,76244,1
3938,'╬фх╙-2',нюпг-150,75428,76629,0
3939,'╬фх╙-2',нюпг-150,75428,76629,1
3940,'жьгЛ-2',нюпг-125,75401,76634,0
3941,'жьгЛ-2',нюпг-125,75401,76634,1
3942,'жьгЛ-1',нюпг-125,75403,76636,0
3943,'жьгЛ-1',нюпг-125,75403,76636,1
3944,'м╜╢╗-1',нюпг-133,75429,76657,0
3945,'м╜╢╗-1',нюпг-133,75429,76657,1
3946,'м╜╢╗-2',нюпг-133,75431,76658,0
3947,'м╜╢╗-2',нюпг-133,75431,76658,1
3948,'ю╪жщ-1',нюпг-150,75538,76694,0
3949,'ю╪жщ-1',нюпг-150,75538,76694,1
3950,'додЧ-1',нюпг-167,75544,76730,0
3951,'додЧ-1',нюпг-167,75544,76730,1
3952,'Ё╓╢╨-1',нюпг-117,75676,76770,0
3953,'Ё╓╢╨-1',нюпг-117,75676,76770,1
3954,'Ё╓╢╨-2',нюпг-117,75677,76773,0
3955,'Ё╓╢╨-2',нюпг-117,75677,76773,1
3956,'иНшз-1',нюпг-133,75681,76829,0
3957,'иНшз-1',нюпг-133,75681,76829,1
3958,'╠╠╬╘-2',нюпг-32,75784,76925,0
3959,'╠╠╬╘-2',нюпг-32,75784,76925,1
3960,'©Б╤Шюу-1',нюпг-116,75827,76933,0
3961,'©Б╤Шюу-1',нюпг-116,75827,76933,1
3962,'пш╟╡-1',нюпг-32,75793,76940,0
3963,'пш╟╡-1',нюпг-32,75793,76940,1
3964,'гЮ╣╨-2',нюпг-32,75864,76964,0
3965,'гЮ╣╨-2',нюпг-32,75864,76964,1
3966,'╠╠╬╘-1',нюпг-69,75900,76973,0
3967,'╠╠╬╘-1',нюпг-69,75900,76973,1
3968,'ио╨ё-1',нюпг-32,75904,76986,0
3969,'ио╨ё-1',нюпг-32,75904,76986,1
3970,'нзбЁд╬фК-2',нюпг-124,75774,76999,0
3971,'нзбЁд╬фК-2',нюпг-124,75774,76999,1
3972,'╪яд╬к╧-1',нюпг-150,75807,77043,0
3973,'╪яд╬к╧-1',нюпг-150,75807,77043,1
3974,'©╕й╡-2',нюпг-22,75875,77057,0
3975,'©╕й╡-2',нюпг-22,75875,77057,1
3976,'ю╜хЬ-1',нюпг-141,76041,77146,0
3977,'ю╜хЬ-1',нюпг-141,76041,77146,1
3978,'╧Ч╤Ш╠У-1',нюпг-69,76055,77172,0
3979,'╧Ч╤Ш╠У-1',нюпг-69,76055,77172,1
3980,'ю╜хЬ-2',нюпг-116,76026,77197,0
3981,'ю╜хЬ-2',нюпг-116,76026,77197,1
3982,'╪яд╬к╧-2',нюпг-69,76094,77230,0
3983,'╪яд╬к╧-2',нюпг-69,76094,77230,1
3984,'╧Ч╤Ш╠У-2',нюпг-167,75998,77240,0
3985,'╧Ч╤Ш╠У-2',нюпг-167,75998,77240,1
3986,'ю╪жщ-2',нюпг-141,76113,77342,0
3987,'ю╪жщ-2',нюпг-141,76113,77342,1
3988,'╬фх╙-1',нюпг-149,76200,77400,0
3989,'╬фх╙-1',нюпг-149,76200,77400,1
3990,'ю╔цВ-2',нюпг-124,76179,77417,0
3991,'ю╔цВ-2',нюпг-124,76179,77417,1
3992,'ю╔цВ-1',нюпг-166,76248,77463,0
3993,'ю╔цВ-1',нюпг-166,76248,77463,1
3994,'гьаК-2',нюпг-68,76298,77511,0
3995,'гьаК-2',нюпг-68,76298,77511,1
3996,'додЧ-2',нюпг-124,76278,77513,0
3997,'додЧ-2',нюпг-124,76278,77513,1
3998,'гьаК-1',нюпг-68,76300,77513,0
3999,'гьаК-1',нюпг-68,76300,77513,1
4000,'иНшз-2',нюпг-166,76430,77539,0
4001,'иНшз-2',нюпг-166,76430,77539,1
4002,'╨ёдо-2',нюпг-141,76464,77559,0
4003,'╨ёдо-2',нюпг-141,76464,77559,1
4004,'пш╟╡-2',нюпг-31,76451,77578,0
4005,'пш╟╡-2',нюпг-31,76451,77578,1
4006,'╨ёдо-1',нюпг-124,76356,77591,0
4007,'╨ёдо-1',нюпг-124,76356,77591,1
4008,'©╕й╡-1',нюпг-115,76479,77664,0
4009,'©╕й╡-1',нюпг-115,76479,77664,1
4010,'гЮ╣╨-1',нюпг-149,76542,77747,0
4011,'гЮ╣╨-1',нюпг-149,76542,77747,1
4012,'ио╨ё-2',нюпг-68,76557,77756,0
4013,'ио╨ё-2',нюпг-68,76557,77756,1
4014,'©Б╤Шюу-2',нюпг-132,76538,77769,0
4015,'©Б╤Шюу-2',нюпг-132,76538,77769,1
4016,'нзбЁд╬фК-1',нюпг-140,76596,77837,0
4017,'нзбЁд╬фК-1',нюпг-140,76596,77837,1
4018,'м╜╢╗-2',нюпг-50,77077,78131,0
4019,'м╜╢╗-2',нюпг-50,77077,78131,1
4020,'ю╔цВ-2',нюпг-30,77775,78136,0
4021,'ю╔цВ-2',нюпг-30,77775,78136,1
4022,'╬фх╙-2',нюпг-148,76970,78173,0
4023,'╬фх╙-2',нюпг-148,76970,78173,1
4024,'жьгЛ-2',нюпг-140,76996,78204,0
4025,'жьгЛ-2',нюпг-140,76996,78204,1
4026,'жьгЛ-1',нюпг-140,76997,78205,0
4027,'жьгЛ-1',нюпг-140,76997,78205,1
4028,'ю╪жщ-1',нюпг-148,77082,78248,0
4029,'ю╪жщ-1',нюпг-148,77082,78248,1
4030,'додЧ-1',нюпг-140,77130,78286,0
4031,'додЧ-1',нюпг-140,77130,78286,1
4032,'иНшз-1',нюпг-165,77219,78298,0
4033,'иНшз-1',нюпг-165,77219,78298,1
4034,'м╜╢╗-1',нюпг-148,77170,78335,0
4035,'м╜╢╗-1',нюпг-148,77170,78335,1
4036,'нзбЁд╬фК-2',нюпг-123,77378,78344,0
4037,'нзбЁд╬фК-2',нюпг-123,77378,78344,1
4038,'Ё╓╢╨-1',нюпг-132,77121,78355,0
4039,'Ё╓╢╨-1',нюпг-132,77121,78355,1
4040,'Ё╓╢╨-2',нюпг-132,77122,78356,0
4041,'Ё╓╢╨-2',нюпг-132,77122,78356,1
4042,'пш╟╡-1',нюпг-67,77358,78494,0
4043,'пш╟╡-1',нюпг-67,77358,78494,1
4044,'╠╠╬╘-1',нюпг-67,77373,78513,0
4045,'╠╠╬╘-1',нюпг-67,77373,78513,1
4046,'╠╠╬╘-2',нюпг-67,77375,78514,0
4047,'╠╠╬╘-2',нюпг-67,77375,78514,1
4048,'гЮ╣╨-2',нюпг-148,77306,78520,0
4049,'гЮ╣╨-2',нюпг-148,77306,78520,1
4050,'©Б╤Шюу-1',нюпг-131,77300,78523,0
4051,'©Б╤Шюу-1',нюпг-131,77300,78523,1
4052,'ио╨ё-1',нюпг-148,77345,78547,0
4053,'ио╨ё-1',нюпг-148,77345,78547,1
4054,'©╕й╡-2',нюпг-147,77401,78606,0
4055,'©╕й╡-2',нюпг-147,77401,78606,1
4056,'╧Ч╤Ш╠У-2',нюпг-39,77697,78624,0
4057,'╧Ч╤Ш╠У-2',нюпг-39,77697,78624,1
4058,'╪яд╬к╧-1',нюпг-49,77486,78665,0
4059,'╪яд╬к╧-1',нюпг-49,77486,78665,1
4060,'ю╜хЬ-2',нюпг-123,77570,78676,0
4061,'ю╜хЬ-2',нюпг-123,77570,78676,1
4062,'╧Ч╤Ш╠У-1',нюпг-67,77538,78702,0
4063,'╧Ч╤Ш╠У-1',нюпг-67,77538,78702,1
4064,'ю╪жщ-2',нюпг-49,77713,78734,0
4065,'ю╪жщ-2',нюпг-49,77713,78734,1
4066,'ю╜хЬ-1',нюпг-131,77502,78740,0
4067,'ю╜хЬ-1',нюпг-131,77502,78740,1
4068,'╪яд╬к╧-2',нюпг-67,77581,78758,0
4069,'╪яд╬к╧-2',нюпг-67,77581,78758,1
4070,'ю╔цВ-1',нюпг-123,77831,78787,0
4071,'ю╔цВ-1',нюпг-123,77831,78787,1
4072,'╨ёдо-2',нюпг-164,77926,78945,0
4073,'╨ёдо-2',нюпг-164,77926,78945,1
4074,'╬фх╙-1',нюпг-147,77740,78946,0
4075,'╬фх╙-1',нюпг-147,77740,78946,1
4076,'додЧ-2',нюпг-49,77969,79014,0
4077,'додЧ-2',нюпг-49,77969,79014,1
4078,'гьаК-1',нюпг-131,77874,79057,0
4079,'гьаК-1',нюпг-131,77874,79057,1
4080,'гьаК-2',нюпг-131,77875,79059,0
4081,'гьаК-2',нюпг-131,77875,79059,1
4082,'иНшз-2',нюпг-131,77892,79074,0
4083,'иНшз-2',нюпг-131,77892,79074,1
4084,'╨ёдо-1',нюпг-139,77975,79131,0
4085,'╨ёдо-1',нюпг-139,77975,79131,1
4086,'©╕й╡-1',нюпг-122,78013,79150,0
4087,'©╕й╡-1',нюпг-122,78013,79150,1
4088,'пш╟╡-2',нюпг-147,77973,79202,0
4089,'пш╟╡-2',нюпг-147,77973,79202,1
4090,'ио╨ё-2',нюпг-147,78110,79322,0
4091,'ио╨ё-2',нюпг-147,78110,79322,1
4092,'гЮ╣╨-1',нюпг-164,78153,79360,0
4093,'гЮ╣╨-1',нюпг-164,78153,79360,1
4094,'©Б╤Шюу-2',нюпг-138,78123,79361,0
4095,'©Б╤Шюу-2',нюпг-138,78123,79361,1
4096,'нзбЁд╬фК-1',нюпг-38,78311,79492,0
4097,'нзбЁд╬фК-1',нюпг-38,78311,79492,1
4098,'ю╔цВ-2',нюпг-48,78597,79593,0
4099,'ю╔цВ-2',нюпг-48,78597,79593,1
4100,'м╜╢╗-2',нюпг-38,78509,79610,0
4101,'м╜╢╗-2',нюпг-38,78509,79610,1
4102,'жьгЛ-2',нюпг-38,78597,79717,0
4103,'жьгЛ-2',нюпг-38,78597,79717,1
4104,'жьгЛ-1',нюпг-38,78599,79718,0
4105,'жьгЛ-1',нюпг-38,78599,79718,1
4106,'ю╪жщ-1',нюпг-146,78621,79802,0
4107,'ю╪жщ-1',нюпг-146,78621,79802,1
4108,'иНшз-1',нюпг-130,78662,79815,0
4109,'иНшз-1',нюпг-130,78662,79815,1
4110,'додЧ-1',нюпг-138,78646,79843,0
4111,'додЧ-1',нюпг-138,78646,79843,1
4112,'ио╨ё-1',нюпг-57,78931,79875,0
4113,'ио╨ё-1',нюпг-57,78931,79875,1
4114,'╬фх╙-2',нюпг-163,78654,79891,0
4115,'╬фх╙-2',нюпг-163,78654,79891,1
4116,'Ё╓╢╨-1',нюпг-138,78739,79904,0
4117,'Ё╓╢╨-1',нюпг-138,78739,79904,1
4118,'Ё╓╢╨-2',нюпг-138,78740,79905,0
4119,'Ё╓╢╨-2',нюпг-138,78740,79905,1
4120,'нзбЁд╬фК-2',нюпг-154,78719,79961,0
4121,'нзбЁд╬фК-2',нюпг-154,78719,79961,1
4122,'м╜╢╗-1',нюпг-163,78743,79963,0
4123,'м╜╢╗-1',нюпг-163,78743,79963,1
4124,'пш╟╡-1',нюпг-65,78844,80027,0
4125,'пш╟╡-1',нюпг-65,78844,80027,1
4126,'╠╠╬╘-1',нюпг-65,78860,80046,0
4127,'╠╠╬╘-1',нюпг-65,78860,80046,1
4128,'╠╠╬╘-2',нюпг-65,78861,80047,0
4129,'╠╠╬╘-2',нюпг-65,78861,80047,1
4130,'©Б╤Шюу-1',нюпг-137,78886,80127,0
4131,'©Б╤Шюу-1',нюпг-137,78886,80127,1
4132,'гЮ╣╨-2',нюпг-163,78928,80127,0
4133,'гЮ╣╨-2',нюпг-163,78928,80127,1
4134,'©╕й╡-2',нюпг-145,78947,80146,0
4135,'©╕й╡-2',нюпг-145,78947,80146,1
4136,'╧Ч╤Ш╠У-2',нюпг-65,79034,80231,0
4137,'╧Ч╤Ш╠У-2',нюпг-65,79034,80231,1
4138,'ю╪жщ-2',нюпг-37,79129,80257,0
4139,'ю╪жщ-2',нюпг-37,79129,80257,1
4140,'ю╜хЬ-2',нюпг-129,79028,80262,0
4141,'ю╜хЬ-2',нюпг-129,79028,80262,1
4142,'ю╜хЬ-1',нюпг-137,79098,80276,0
4143,'ю╜хЬ-1',нюпг-137,79098,80276,1
4144,'ю╔цВ-1',нюпг-47,79234,80282,0
4145,'ю╔цВ-1',нюпг-47,79234,80282,1
4146,'╪яд╬к╧-1',нюпг-65,79081,80285,0
4147,'╪яд╬к╧-1',нюпг-65,79081,80285,1
4148,'╧Ч╤Ш╠У-1',нюпг-163,79052,80294,0
4149,'╧Ч╤Ш╠У-1',нюпг-163,79052,80294,1
4150,'╪яд╬к╧-2',нюпг-163,79104,80347,0
4151,'╪яд╬к╧-2',нюпг-163,79104,80347,1
4152,'додЧ-2',нюпг-37,79402,80449,0
4153,'додЧ-2',нюпг-37,79402,80449,1
4154,'╨ёдо-1',нюпг-162,79529,80449,0
4155,'╨ёдо-1',нюпг-162,79529,80449,1
4156,'╨ёдо-2',нюпг-47,79313,80450,0
4157,'╨ёдо-2',нюпг-47,79313,80450,1
4158,'гьаК-1',нюпг-129,79420,80539,0
4159,'гьаК-1',нюпг-129,79420,80539,1
4160,'гьаК-2',нюпг-129,79421,80541,0
4161,'гьаК-2',нюпг-129,79421,80541,1
4162,'иНшз-2',нюпг-129,79438,80556,0
4163,'иНшз-2',нюпг-129,79438,80556,1
4164,'©╕й╡-1',нюпг-136,79543,80767,0
4165,'©╕й╡-1',нюпг-136,79543,80767,1
4166,'пш╟╡-2',нюпг-64,79593,80794,0
4167,'пш╟╡-2',нюпг-64,79593,80794,1
4168,'╬фх╙-1',нюпг-153,79635,80841,0
4169,'╬фх╙-1',нюпг-153,79635,80841,1
4170,'ио╨ё-2',нюпг-46,79675,80853,0
4171,'ио╨ё-2',нюпг-46,79675,80853,1
4172,'гЮ╣╨-1',нюпг-162,79703,80893,0
4173,'гЮ╣╨-1',нюпг-162,79703,80893,1
4174,'©Б╤Шюу-2',нюпг-144,79857,81075,0
4175,'©Б╤Шюу-2',нюпг-144,79857,81075,1
4176,'додЧ-1',нюпг-72,80195,81079,0
4177,'додЧ-1',нюпг-72,80195,81079,1
4178,'нзбЁд╬фК-1',нюпг-144,79867,81100,0
4179,'нзбЁд╬фК-1',нюпг-144,79867,81100,1
4180,'ю╔цВ-2',нюпг-128,80003,81185,0
4181,'ю╔цВ-2',нюпг-128,80003,81185,1
4182,'м╜╢╗-2',нюпг-136,80007,81237,0
4183,'м╜╢╗-2',нюпг-136,80007,81237,1
4184,'иНшз-1',нюпг-128,80216,81288,0
4185,'иНшз-1',нюпг-128,80216,81288,1
4186,'жьгЛ-1',нюпг-63,80106,81329,0
4187,'жьгЛ-1',нюпг-63,80106,81329,1
4188,'жьгЛ-2',нюпг-63,80108,81331,0
4189,'жьгЛ-2',нюпг-63,80108,81331,1
4190,'©Б╤Шюу-1',нюпг-25,80519,81351,0
4191,'©Б╤Шюу-1',нюпг-25,80519,81351,1
4192,'ю╪жщ-1',нюпг-144,80155,81354,0
4193,'ю╪жщ-1',нюпг-144,80155,81354,1
4194,'Ё╓╢╨-1',нюпг-136,80250,81457,0
4195,'Ё╓╢╨-1',нюпг-136,80250,81457,1
4196,'Ё╓╢╨-2',нюпг-136,80251,81458,0
4197,'Ё╓╢╨-2',нюпг-136,80251,81458,1
4198,'нзбЁд╬фК-2',нюпг-127,80359,81486,0
4199,'нзбЁд╬фК-2',нюпг-127,80359,81486,1
4200,'м╜╢╗-1',нюпг-45,80316,81492,0
4201,'м╜╢╗-1',нюпг-45,80316,81492,1
4202,'ио╨ё-1',нюпг-45,80331,81498,0
4203,'ио╨ё-1',нюпг-45,80331,81498,1
4204,'╬фх╙-2',нюпг-152,80408,81611,0
4205,'╬фх╙-2',нюпг-152,80408,81611,1
4206,'пш╟╡-1',нюпг-161,80407,81628,0
4207,'пш╟╡-1',нюпг-161,80407,81628,1
4208,'╧Ч╤Ш╠У-1',нюпг-72,80728,81645,0
4209,'╧Ч╤Ш╠У-1',нюпг-72,80728,81645,1
4210,'╠╠╬╘-1',нюпг-161,80424,81647,0
4211,'╠╠╬╘-1',нюпг-161,80424,81647,1
4212,'╠╠╬╘-2',нюпг-161,80425,81648,0
4213,'╠╠╬╘-2',нюпг-161,80425,81648,1
4214,'гЮ╣╨-2',нюпг-161,80480,81662,0
4215,'гЮ╣╨-2',нюпг-161,80480,81662,1
4216,'©╕й╡-2',нюпг-143,80492,81689,0
4217,'©╕й╡-2',нюпг-143,80492,81689,1
4218,'ю╪жщ-2',нюпг-127,80676,81695,0
4219,'ю╪жщ-2',нюпг-127,80676,81695,1
4220,'╪яд╬к╧-2',нюпг-72,80749,81716,0
4221,'╪яд╬к╧-2',нюпг-72,80749,81716,1
4222,'╧Ч╤Ш╠У-2',нюпг-161,80584,81824,0
4223,'╧Ч╤Ш╠У-2',нюпг-161,80584,81824,1
4224,'ю╜хЬ-1',нюпг-135,80622,81829,0
4225,'ю╜хЬ-1',нюпг-135,80622,81829,1
4226,'ю╜хЬ-2',нюпг-135,80623,81830,0
4227,'ю╜хЬ-2',нюпг-135,80623,81830,1
4228,'╪яд╬к╧-1',нюпг-161,80635,81877,0
4229,'╪яд╬к╧-1',нюпг-161,80635,81877,1
4230,'╨ёдо-1',нюпг-71,80821,81880,0
4231,'╨ёдо-1',нюпг-71,80821,81880,1
4232,'╨ёдо-2',нюпг-71,80823,81881,0
4233,'╨ёдо-2',нюпг-71,80823,81881,1
4234,'ю╔цВ-1',нюпг-127,80775,81930,0
4235,'ю╔цВ-1',нюпг-127,80775,81930,1
4236,'иНшз-2',нюпг-71,80902,81983,0
4237,'иНшз-2',нюпг-71,80902,81983,1
4238,'додЧ-2',нюпг-62,80791,82024,0
4239,'додЧ-2',нюпг-62,80791,82024,1
4240,'©╕й╡-1',нюпг-24,81175,82145,0
4241,'©╕й╡-1',нюпг-24,81175,82145,1
4242,'гьаК-1',нюпг-135,80977,82213,0
4243,'гьаК-1',нюпг-135,80977,82213,1
4244,'гьаК-2',нюпг-135,80978,82215,0
4245,'гьаК-2',нюпг-135,80978,82215,1
4246,'додЧ-1',нюпг-34,81441,82296,0
4247,'додЧ-1',нюпг-34,81441,82296,1
4248,'╬фх╙-1',нюпг-151,81181,82381,0
4249,'╬фх╙-1',нюпг-151,81181,82381,1
4250,'пш╟╡-2',нюпг-160,81179,82396,0
4251,'пш╟╡-2',нюпг-160,81179,82396,1
4252,'ио╨ё-2',нюпг-160,81282,82426,0
4253,'ио╨ё-2',нюпг-160,81282,82426,1
4254,'ю╔цВ-2',нюпг-126,81548,82667,0
4255,'ю╔цВ-2',нюпг-126,81548,82667,1
4256,'гЮ╣╨-1',нюпг-151,81537,82715,0
4257,'гЮ╣╨-1',нюпг-151,81537,82715,1
4258,'нзбЁд╬фК-1',нюпг-33,81593,82761,0
4259,'нзбЁд╬фК-1',нюпг-33,81593,82761,1
